id_pagos,amount,created
KWAKBseEnD5QjKLY78Bg,66775,2023-11-07T21:14:39.141Z
CWalhwS9DDewsqpUllXn,780,2023-11-07T21:14:16.506Z
RvY1gabd0JgEWxaD2UaU,5100,2023-11-07T21:12:53.098Z
38wGfJ6KYZP0MY4gJxmC,1300,2023-11-07T21:10:48.796Z
gisocLELdlUBrcblCwJj,17641,2023-11-07T21:08:51.743Z
w7CkhboykUiPtqs9P9WU,6370,2023-11-07T21:02:10.763Z
RknO2P7zDzWZTbPAthaR,6380,2023-11-07T20:50:36.788Z
Gq0wVlFGgtUcjwifITaN,150,2023-11-07T20:50:11.185Z
x3sJIpFs5MjpF9orX2Ro,3800,2023-11-07T20:46:12.707Z
0JNL9f4aToEaiAfGth2d,1300,2023-11-07T20:45:17.030Z
A3kkDDqsCrbeCTHTkVup,450,2023-11-07T20:36:04.222Z
sA0ipqsRQbX5lLDFYRd9,190,2023-11-07T20:35:55.299Z
nmxlkMEr5F3nFXb1j5Lr,1161.54,2023-11-07T20:32:27.548Z
Q4Lfers4h7s7xAd0Lhd7,290,2023-11-07T20:27:42.011Z
PyJohNE06CcBoC4QpEWj,850,2023-11-07T20:27:35.178Z
nBRo6LsqfnNKAUiI5ELv,11180,2023-11-07T20:26:10.530Z
wR3Wq10SKudszTZDIrLz,1500,2023-11-07T20:22:58.579Z
ammd9ABXaG71IdIdzSj1,15130,2023-11-07T20:17:02.251Z
HdWITMxzRQdXY9tXfW4d,2600,2023-11-07T20:16:38.491Z
wpARqrxDbcr0zouWx9eV,1780,2023-11-07T20:15:22.726Z
OrJZU2MdrzWlQkPlwDF1,2630,2023-11-07T20:07:35.001Z
IeSoKUqI7hX2N5oTyKcp,800,2023-11-07T20:01:25.748Z
RkbbJrBrnJts2w8mcnd7,2390,2023-11-07T19:39:04.959Z
LUCXS6RYk8Vkl3OXTmpk,2952,2023-11-07T19:36:06.546Z
2aEkiZqYb9J9DW7Kwus3,1030,2023-11-07T19:33:46.448Z
lbd3I4x1dCUE1fVFgYHt,4000,2023-11-07T19:22:12.440Z
pbpcowGh1HVB1uzYLNgL,3090,2023-11-07T19:20:35.238Z
NVYpWvW8dhsN2tiGmfgk,1290.6,2023-11-07T19:06:58.617Z
tPkqsjFItyxYMB1mMA3O,3576,2023-11-07T19:00:03.823Z
MrLy1R0Tes0zZ4k17yky,8400,2023-11-07T18:58:23.513Z
oxNYcNeGlXY77XW8zDrH,30,2023-11-07T18:58:03.680Z
W2CJwlMrxAB9Ylw2bqnF,6400,2023-11-07T18:56:43.967Z
UKPTPIwr5puiCaZIjssD,741,2023-11-07T18:53:58.942Z
kwRXAGvY6i0DJmq66fqV,228,2023-11-07T18:46:26.706Z
6AqgAiL74USP3i5COZdt,342,2023-11-07T18:45:16.519Z
ic18YJgnPiOB14Bkjuz4,1300,2023-11-07T18:41:02.065Z
tr9D2DPy4na9DWP9p2z7,2581.2,2023-11-07T18:40:34.433Z
J2B74qGOaZAOBZml0NHK,3346,2023-11-07T18:32:31.981Z
Ympp6sH75jiEbwweh9DV,5163,2023-11-07T18:30:42.566Z
TDq5t51EBKCR7YcSgUG3,1770,2023-11-07T18:29:25.057Z
5GgJ849Y9p1q9Hr5077d,1020,2023-11-07T18:27:38.407Z
q2Um7hHoZQR0gxzGPydX,16800,2023-11-07T18:23:32.987Z
bvbRRV3a5FrI4eMcw9o2,7850,2023-11-07T18:16:50.193Z
IweMn2FtPtzF7vEWekfP,3942,2023-11-07T18:11:17.386Z
cTWwiylnlsQb9Afs2Ilh,3346,2023-11-07T18:07:21.623Z
KqqE28KW4oCiExQfuJeo,6905,2023-11-07T17:56:32.964Z
LhhKfrbhYT7WRyuypQT2,6347,2023-11-07T17:56:08.470Z
57aFCY9rcUJ4aK8SosKm,6000,2023-11-07T17:56:07.254Z
ELDOVerqwrfKGeQSpskC,1030,2023-11-07T17:51:22.298Z
IvqZb0dfrKTsd9Pip4QR,1040,2023-11-07T17:39:39.793Z
bit9DaZZCf7W1BqyiN2X,255,2023-11-07T17:32:38.602Z
yRGBrma60QWpl73Rd4gd,6781.5,2023-11-07T17:30:28.826Z
TUsYaDBJQ7bZifqV1B0i,3510,2023-11-07T17:16:53.358Z
zsyS2dK4TYuaDfGtTPT0,2150,2023-11-07T17:16:42.097Z
dFnHB61GlZzEg59XNZtV,1254,2023-11-07T17:11:38.118Z
4WIGBI8nJ1mb7azDl57f,1912.5,2023-11-07T17:09:51.578Z
gj5NzCXQC7J059E110eb,3180,2023-11-07T17:03:16.956Z
k7pDmGrl5NI8pWYe8Chq,1200,2023-11-07T16:55:05.699Z
3yOnos2KPur9fiUsXAj6,1200,2023-11-07T16:54:21.972Z
HdpoQU8sliAruNoUHxHT,2960,2023-11-07T16:51:36.747Z
jJ6Xkteve8biZHVlkGhF,4968,2023-11-07T16:48:33.437Z
TrD6KgcAjp7OUIgxpOov,1530,2023-11-07T16:46:55.600Z
v9tmuCw6HgQJ6FmF07pa,1510,2023-11-07T16:45:49.896Z
YJY3gtnCMt6cLOwJbMVt,15100.8,2023-11-07T16:41:39.292Z
LYgm6Yasl6lsaADBSXpk,3600,2023-11-07T16:34:48.285Z
8SclKbEv8PZ5Ih3QIErx,13000,2023-11-07T16:27:16.859Z
djRHMsmsKUslHodh25dT,1420,2023-11-07T16:17:47.161Z
NzpuxXj9SmPI4bGVTmGS,9837,2023-11-07T16:14:41.173Z
C75nmvD5fcSjeDqRVv6A,18000,2023-11-07T16:13:50.843Z
5EXfWZg4RTdWCpYqroXc,6048,2023-11-07T16:12:51.594Z
O93f1N7rkTIA0digz0Bo,1290,2023-11-07T16:10:35.365Z
X4yQVQ8iq89mdOuqfvFa,6190,2023-11-07T16:05:18.995Z
bYoRzpi8ZJvAU3YuY508,4000,2023-11-07T15:58:51.170Z
gM9VfJyu6sxBF4Gvnnro,80,2023-11-07T15:56:17.031Z
R3RNYBthrBsb3q4VD95B,380,2023-11-07T15:49:45.115Z
6q0TRlmshR0ZcLiunjwv,4560,2023-11-07T15:44:58.913Z
pwEBinq3gbF78Tp8g6to,3840,2023-11-07T15:36:46.745Z
T34z0qwSacgUaJ775loF,1074.6,2023-11-07T15:33:21.531Z
l7rsHewMTJJ9cYm5vtZi,11900,2023-11-07T15:30:24.688Z
6QUL0125LoUqTLOg0iW2,366,2023-11-07T15:29:51.803Z
UNy3uYNrTbsuxpVlnTYq,3680,2023-11-07T15:29:30.680Z
zl8NAo4V4xPZbpFiKu0Y,12600,2023-11-07T15:28:43.443Z
MCPX4rMkQcwB3oYT3cSw,3346,2023-11-07T15:11:29.235Z
hjNkkNsGcEzDCRF8pC0U,3790,2023-11-07T15:07:48.766Z
WlV6raHSYa5XM9thNq6v,8182,2023-11-07T15:04:56.285Z
uXJJFlSumQDIF7V568zO,6050,2023-11-07T15:01:22.862Z
ArsxYTE2e16glUfSuv5w,1030,2023-11-07T15:00:05.063Z
vKNae2eQdcHregPRVqRb,3030,2023-11-07T14:59:44.361Z
l0Xf0iZPDkngI7IGd8h4,2760,2023-11-07T14:59:16.791Z
Orx2jsSsw7Qu1NFnKtCV,33825.6,2023-11-07T14:49:46.243Z
0RksiQwkrjQr3ziWot9K,2425,2023-11-07T14:49:21.759Z
EHaF310qnUaWJwuSVVKP,3510,2023-11-07T14:41:36.857Z
uLpwYi9xRTo4qAHOKlwf,2730,2023-11-07T14:41:21.672Z
HdUPFegbYiiI2ng5Fqr7,1560,2023-11-07T14:32:43.334Z
T18Cg6rt7bHTIo836cwS,6630,2023-11-07T14:29:35.483Z
xSuygL0uN1zrPLKxsXvP,650,2023-11-07T14:21:01.247Z
NvjgyoNHgviHsPnDTu55,4914,2023-11-07T14:20:10.565Z
TzeZb3qeaDUsm20CYYbX,307,2023-11-07T14:19:21.454Z
xExAOPs83H1MugFC150E,5760,2023-11-07T14:15:48.076Z
VQ3acrmFNMSfrMcnccHY,5576.5,2023-11-07T14:15:35.532Z
4DvLFulvGDhy0aKBki7L,830,2023-11-07T14:14:18.165Z
L57FQXNCb5boDWfbqk4d,6246,2023-11-07T14:10:18.884Z
XCjLvavfqHVnr1vZsm2g,3059,2023-11-07T14:04:46.469Z
IPfafjCPzIhJGUiS12le,350,2023-11-07T13:57:51.132Z
wHiAIxBh1qHggcVq03Ar,5575.5,2023-11-07T13:51:05.946Z
q31oXvcTvv3AAU0wwtkW,4590,2023-11-07T13:40:49.720Z
yiN8kxPG9X2RE6H9cE82,540,2023-11-07T13:38:07.138Z
0qEAQrIgyjnrspvpWmeo,1640,2023-11-07T13:37:59.476Z
0UkF6yyrs3QS88XULxPV,680,2023-11-07T13:29:11.326Z
UZU21AuY4AkrzTvIu3uT,26244,2023-11-07T13:28:38.937Z
cNvKgiYVOkERHojBfBB4,798,2023-11-07T13:23:20.637Z
ukfcoHauXrFANequtuhp,510,2023-11-07T13:21:54.616Z
pOxAodRUm3pcu837fD64,2565.2,2023-11-07T13:16:51.930Z
DcVNDfPcP56xWlMdvlD5,47796.21,2023-11-07T13:16:39.851Z
g7amuM3iG8qNs08cxzCe,3020,2023-11-07T13:15:01.330Z
o2oFBuZPG3tPCBOJayt5,3915,2023-11-07T13:10:08.994Z
pt7Pp2NLUYJ51SNBkDrU,17720,2023-11-07T13:08:07.211Z
EtWJowmOYBfdPkGr6RYl,200,2023-11-07T13:01:44.128Z
nyUcb20NcPjDbAcAQBy7,2390,2023-11-07T12:59:06.011Z
9iqfpx9LqCcKsg6rzcrF,350,2023-11-07T12:54:48.177Z
j4nwNAU1HXGZWNKQNcAU,4708.11,2023-11-07T12:52:34.383Z
hm1Y0VRm5X2XQSiJafAJ,860.4,2023-11-07T12:51:42.549Z
DB8KlzZOEQhaFshik03T,5250,2023-11-07T12:50:41.908Z
dz1U1uWTapLuYsEsyUBA,5746,2023-11-07T12:47:37.737Z
SOEY7xkFHFAowmUafqqN,522,2023-11-07T12:36:06.528Z
vwEbYxOZKiRIMLNxmTTP,7162,2023-11-07T12:32:49.530Z
NV4sXtYGJsarAgSQSXdl,67,2023-11-07T12:31:32.608Z
3L2wivvCcHjSlyHB5rtM,210,2023-11-07T12:25:26.124Z
J4YqfUUwmtUUthTiyHIo,500,2023-11-07T12:24:47.503Z
xT9AS9614U9gVceDzwlq,5090,2023-11-07T12:10:50.430Z
dlEHPszGm4HJlDL6MD0Z,1360,2023-11-07T12:07:18.593Z
ORVBNVpdNS3LNHE0cYEM,1170,2023-11-07T11:56:19.075Z
cTi3QiXJ2GRigqz0jJBm,2030,2023-11-07T11:52:40.751Z
forAPSlxz0PffLi0iYtY,3000,2023-11-07T11:47:11.620Z
Nd81kTREFTIRPt7JJK9g,240,2023-11-07T11:45:52.362Z
GRYrSylZmW2meWYvHIL0,3920,2023-11-07T11:42:18.950Z
JVaHRJYgzc0MgVWrkoN9,3321,2023-11-07T11:41:27.358Z
bg3WjpHnlDQ5a7cjydc8,590,2023-11-07T11:41:08.611Z
v9vnheoCJ9okYVHXUMOt,1000,2023-11-07T11:34:19.347Z
8PB15gr1s3K4DK5AQnTp,1030,2023-11-07T11:34:06.618Z
z3jXCvrphUtGQJlsh1l0,1935.9,2023-11-07T11:30:21.991Z
tYhbtxroGCfY65LHcFuT,4320,2023-11-07T11:26:09.263Z
DKIYtOttF0d6HHUJgMsR,185,2023-11-07T11:18:43.764Z
HiIpYj2Lob7xQi7Ij3gD,100,2023-11-07T11:08:23.476Z
MqkwX91IhnPzsJnyrWXT,230,2023-11-07T11:06:44.749Z
oyev52mJBr5EsKXhnA6G,4620,2023-11-07T11:06:20.454Z
KsGqpZReWBHVbG04O5ln,30,2023-11-07T11:04:21.643Z
vLeFpGiyRD7z74QdTge5,100,2023-11-07T11:04:15.509Z
kCLeMpiATFPNHqYi6GEG,3205,2023-11-07T11:02:09.749Z
5kNNqt4kqdv5egLeZazk,632,2023-11-07T10:56:31.512Z
a9NyN10sq5OGQ51cSLWU,14580,2023-11-07T10:52:31.455Z
UEw3GweXndUHPacavx10,4150,2023-11-07T10:48:23.162Z
UI2jTspMrkkHX9djZV3a,19370,2023-11-07T00:05:23.591Z
MVbDEVcyFfp7CRlE4tTy,4800,2023-11-07T00:02:13.020Z
dD9ipv3GmlOItVOkCpw5,900,2023-11-06T23:54:43.127Z
tEATupFnZIoy1W7WVXF8,957.6,2023-11-06T23:50:43.513Z
TYskBprF0mrCm6k079FJ,8400,2023-11-06T23:49:31.738Z
upyJwwBhHbLyamHQBAbq,550,2023-11-06T23:49:29.905Z
QPpKF8beAmF9GhCCHykR,390,2023-11-06T23:42:44.742Z
Zw5hZUbpcnEOamLpvkN9,650,2023-11-06T23:42:18.359Z
RVWzIs2r6a0MkgOKNp3Z,1920,2023-11-06T23:40:32.558Z
Xc8nCGk6v7IIubn2yqPb,1720,2023-11-06T23:38:36.896Z
Y2syhWWvzeVrR1RqXr2H,4900,2023-11-06T23:34:43.350Z
FaO5AynAKlu3WBm411FV,2730,2023-11-06T23:32:19.203Z
SQCZXp9npY6C6YMqcl4v,1240,2023-11-06T23:30:37.584Z
LoCgGJenAt78XI0Xu1XM,501.9,2023-11-06T23:22:48.855Z
nikyoCSUhnHMfry2IfVD,1795,2023-11-06T23:13:33.755Z
I4SrfP8NvrYT8kDggCmw,3286,2023-11-06T23:11:56.429Z
sL5DvzpAdvCT2cxejZ5o,2080,2023-11-06T23:01:52.687Z
PUNrQO8pttjKj2LRD6M1,240,2023-11-06T22:59:25.843Z
5UXYUKIDpnMehovQqvi9,425,2023-11-06T22:59:00.279Z
jLCoYraPyMMG7LejU3jR,2270,2023-11-06T22:57:53.696Z
REJ9UEcypF2y8t4tHovm,650,2023-11-06T22:57:03.921Z
JvVjoQbaXNfCQ9iSR37g,4833,2023-11-06T22:53:51.123Z
DQLD4pfGt99AquXeCqLj,1120,2023-11-06T22:50:37.075Z
bPS51Bvaad7W3cskd8am,630,2023-11-06T22:47:00.797Z
dVd1Uazv9bbsrPthu24b,5040,2023-11-06T22:43:39.450Z
WxCJtzXb9E8jCPiTIFE4,898,2023-11-06T22:43:32.311Z
bmJJpOZ1vh81S17VILj2,1290.6,2023-11-06T22:34:21.933Z
Ka29Q07wfmtEp18igxa3,2016,2023-11-06T22:33:54.407Z
ZTtbhivVSyNXgwh2L2pu,320,2023-11-06T22:31:32.348Z
0eqzbSl0PhHZzhFvoFB2,1045,2023-11-06T22:25:54.671Z
DBxzHy8jc6xECKy02rdz,608,2023-11-06T22:20:25.301Z
5oxFAKEM5XmiXPH6nB4S,6832,2023-11-06T22:16:25.551Z
JwszRHN6ceqvFzdGEh1N,1673,2023-11-06T22:11:44.671Z
mewHVHUHT5EqqggNk31h,2600,2023-11-06T22:10:08.001Z
RpByW7tR4faEhkghNOGg,450,2023-11-06T22:05:05.416Z
Z7duNMguDs1HKnZEY88k,4446,2023-11-06T21:57:34.571Z
F16PI8Mff8sVmKw4tbAU,3958,2023-11-06T21:54:01.599Z
qsede0homoOu3yy4JIu5,2841,2023-11-06T21:53:56.671Z
ewut9Kri7awATmmlgvCe,1120,2023-11-06T21:45:31.669Z
eACQvlhLCZe1y6V8xyRm,1760,2023-11-06T21:44:36.035Z
Rft9qWQ22ZwYtu2R70QR,210,2023-11-06T21:41:32.859Z
qUVrfMpE8np1gqD12VUu,3620,2023-11-06T21:38:37.494Z
YcVOggf1YzLzoi0bHHFC,2330,2023-11-06T21:37:43.675Z
FZhmdkOzFuRgbCU7QtMD,8000,2023-11-06T21:36:45.517Z
8YH94VDCS8Ge7rpMJOoA,1240,2023-11-06T21:36:42.006Z
aOU38HnEcTkmXtmSatEd,9909,2023-11-06T21:35:19.106Z
t0U9Nl9T5WixvlFls4ao,7350,2023-11-06T21:33:10.019Z
OioeB2BtOGtke7rMe46J,1755,2023-11-06T21:29:43.034Z
WyU767YfRpsKmfbpoglS,35000,2023-11-06T21:26:02.877Z
SXA4uvwBiGef4Q6qUodS,3300,2023-11-06T21:24:25.665Z
e0dnybu2M1gRQ6EQlbyz,2137.5,2023-11-06T21:16:22.321Z
iowLfHgRbyRJetqCmKOm,30,2023-11-06T21:14:05.788Z
EXu4f5vnYmsnmQBambxc,755,2023-11-06T21:12:44.240Z
daxwnMnVg95HSsOA9CVA,610,2023-11-06T21:08:44.932Z
gBRjSkubXyHNUGpk6qj7,1440,2023-11-06T21:08:21.698Z
46Sd4qPxcPoxeuDvQPP9,1040,2023-11-06T21:08:10.599Z
FRa9e3g3DDf19agYrP9o,3100,2023-11-06T21:01:08.768Z
oIfvggxBY3DZSRlTlYXL,780,2023-11-06T20:57:51.817Z
MEKJuq7nhRU3Khnd0H0k,450,2023-11-06T20:54:53.299Z
wySyWsg8iblhPg3d9xlx,5190,2023-11-06T20:51:19.164Z
W2HCKSrd4Ity68lGG5lD,3200,2023-11-06T20:45:43.380Z
gtNzNRKjaXw1olLnUvYq,630,2023-11-06T20:42:51.542Z
flS7oNSEjuWwYMQnehVL,1480,2023-11-06T20:34:20.794Z
VMSBpE84tlU8VLpZ1OCO,1673,2023-11-06T20:24:46.782Z
fjDDF8qSmSuzjhyWv7jL,5220,2023-11-06T20:22:16.033Z
ICw5m0Lx31F1og1mK3n9,3113,2023-11-06T20:21:32.526Z
Gv6RkggqFwSns6kitw9Y,1033,2023-11-06T20:15:27.546Z
6jHI9FueP1eqC26dKYxS,2160,2023-11-06T20:11:44.053Z
QkVBPtttkcPenoO2vqvh,990,2023-11-06T20:05:33.122Z
clSkTQCYuRgEJaaCGHb1,1800,2023-11-06T20:04:04.457Z
B2LFmatfczfspbi8ILQB,4659,2023-11-06T19:59:55.798Z
lxPfEDkRzCl7rKT9FTiY,2985.5,2023-11-06T19:52:41.672Z
2CwRt5kUmigmaTKXyQep,3495.1,2023-11-06T19:52:20.242Z
9quSiVIU8U4st26c6rnc,6555.15,2023-11-06T19:51:49.585Z
UN4qLmpnAT4ze8zpaMI1,6400,2023-11-06T19:45:14.911Z
BIzvUNMVfD7BKEYgf0CC,5040,2023-11-06T19:42:38.878Z
NfQo1DIO2OP4BtA9oW3H,1433.6,2023-11-06T19:38:15.663Z
ixTi1lUJbLAlVyAG7DDu,765,2023-11-06T19:32:22.171Z
FZbZE4LivoL50AfrJjlF,16455.15,2023-11-06T19:32:16.737Z
FNnbTmuVlZiZiESz0JTO,500,2023-11-06T19:26:43.393Z
E3nba6zoIG1yuyhqvZbf,500,2023-11-06T19:26:41.153Z
uNMoZbOhorvRdSUJ1Hos,819,2023-11-06T19:24:04.674Z
hkrs42lW5YYZG0FWsxmb,1692.6,2023-11-06T19:23:47.448Z
k2DCMG2f7D5L75TwfECO,2925.3,2023-11-06T19:23:20.394Z
4WsFEcvAPd0mUZVGwxuX,2600.35,2023-11-06T19:22:50.428Z
K1VXZTJEewsWuwQjoZ2e,2581.2,2023-11-06T19:21:54.552Z
JUueit7O5LmbbFReGBvq,165,2023-11-06T19:17:17.951Z
K78AmOQHFdHttVXnrsKm,10175,2023-11-06T19:16:49.222Z
yDWygGrBIbDW0TyBsPBS,380,2023-11-06T19:12:51.623Z
4IqSWf8GGggqkhEbdeXQ,1300,2023-11-06T19:03:21.718Z
ePt4JuI3PpsnpmeYcI1l,1680,2023-11-06T19:03:09.405Z
6U5oRvhFJM89OhnkDBle,264.6,2023-11-06T19:02:48.705Z
WzPsikh6zC04YlB1jPdE,2695,2023-11-06T19:02:14.463Z
udyOHIUlL6fGu7KSipJZ,12877.32,2023-11-06T18:57:34.072Z
utbZQReaHz5SIkdH4CHI,12560.8,2023-11-06T18:57:06.752Z
MR2FdMkbbYZW5TfaaGIm,1260,2023-11-06T18:56:57.319Z
BAsZvM9VeEtWjKLNYRTz,2250,2023-11-06T18:51:33.060Z
lMZ3Llv8n589xrmPL9Ww,3780,2023-11-06T18:47:29.833Z
xJOg8GzFipSNX6wGtdzb,330,2023-11-06T18:47:03.833Z
oYo2dWGSZmRtnJZCT601,1185.8,2023-11-06T18:46:52.659Z
V5cb77g9b3EfYvZambgj,808.5,2023-11-06T18:43:28.640Z
F1vCZiRmjMI4w5iol6ME,57.1,2023-11-06T18:42:36.363Z
V3atLXivXvnC1FBcrXuG,2160,2023-11-06T18:40:21.481Z
1IlbyEMVOxjoOXZWDVPV,1300,2023-11-06T18:37:52.001Z
eYfWgdCLC5HjL68tb9lx,10352.83,2023-11-06T18:31:29.378Z
UtfPTjEDAYnSJUU3IGFb,47679.93,2023-11-06T18:29:50.003Z
gRotlQaQB9MUoC9DGCAX,740,2023-11-06T18:09:32.798Z
kEaruPxUS9VdBIFf8xCg,8000,2023-11-06T18:07:44.709Z
na2rYXWRuIrnPC1ATXqq,1260,2023-11-06T17:58:46.097Z
31ANC1ulZjdnC2nUMAVX,580,2023-11-06T17:56:54.374Z
zZ9EILescubs9z780tob,66,2023-11-06T17:55:50.636Z
0g3kX6MU0iRxfCcgdXiZ,5562,2023-11-06T17:52:35.848Z
FDqDsnQCNh6PnPNpnSMf,2730,2023-11-06T17:51:54.969Z
gnyBB8sqVG8iVT5wfqol,5400,2023-11-06T17:43:40.436Z
ytfKn12NEYFyGrOxhqZE,1900,2023-11-06T17:39:57.457Z
x5B9vJuFXTLlK1tUvCAM,2250,2023-11-06T17:26:46.769Z
vDkGOM4AeJJkurpaqxVj,2581.2,2023-11-06T17:24:39.191Z
KHtEaRkOjIcwgsn4arJc,160,2023-11-06T17:20:37.910Z
EDR44SZC4UTcraU3oVeG,2820,2023-11-06T17:18:06.649Z
ogk1BXA1HRw2LLpsQUvS,5125,2023-11-06T17:00:17.134Z
CfgAyE9yczNU2nXYBVEE,10080,2023-11-06T16:48:51.795Z
JRrzsa4BN0119UlOUCYE,1340,2023-11-06T16:39:49.338Z
MbpETCuG6YyQQ5IKY0Mx,4712,2023-11-06T16:36:58.686Z
N7SMzHR6cvJoEk5l5LuN,4730.5,2023-11-06T16:33:41.691Z
uZPIZQf4EROkmw9eKQgY,9405,2023-11-06T16:29:25.434Z
03npPGRmmSlfse5bCerZ,210,2023-11-06T16:16:02.471Z
DwWBsIWTF6XAhFwmm7Ao,10445,2023-11-06T16:12:49.491Z
B8DWov54nfu0n4v0UP53,5040,2023-11-06T16:04:02.139Z
4s5FM0q5Sk6LHf8R5Ig2,1290,2023-11-06T16:03:12.680Z
B4IMPn7d10YwfzCt3ink,650,2023-11-06T16:00:34.718Z
JcJiDXFbg99XvAa9RMEl,534,2023-11-06T15:58:45.494Z
kfCjSOuewHo1P4KwfJrp,1620,2023-11-06T15:56:25.731Z
nn1INpXhD36UZcq6TrAL,13463.87,2023-11-06T15:50:43.424Z
I84WTZjIcp926sSTlzui,630,2023-11-06T15:46:05.423Z
tmHqn1XFz3rgE0qjcat4,2390,2023-11-06T15:45:38.527Z
wlbsNqFee3lSWaA5g00g,1260,2023-11-06T15:39:40.814Z
ospf2v9sv7wxS9CTpsqb,690,2023-11-06T15:37:51.795Z
PPci4kkD5n2qgh7f7PDw,4118,2023-11-06T15:36:40.703Z
2oGWrqg2V6YOug4Xgnig,1200,2023-11-06T15:32:19.027Z
6t29PwHuMCK2LAddLRH8,830,2023-11-06T15:29:57.341Z
4JOhZdxTjGalfnku4iIo,6100.5,2023-11-06T15:27:02.749Z
tJ1S4OkQu5xoJhZUKIjW,9985.5,2023-11-06T15:25:38.748Z
1DvMzDWkpWCTJy7zmjx6,1368,2023-11-06T15:20:21.347Z
S0yMmfhmEnYgzyoYXfbC,3191.3,2023-11-06T15:15:45.253Z
cYBDrNTiEUGZIns86VVk,1606.08,2023-11-06T15:15:11.629Z
7HNBLTEPRA9MDIjBkhWI,1595.3,2023-11-06T15:14:49.446Z
XIkmjnKOhCLNLdPAJYeE,1780.1,2023-11-06T15:14:12.915Z
fKEjAloGKYpuS7bzx7Yn,2581,2023-11-06T15:12:23.328Z
z9zOPvuZ8DC2D7hLtcD0,2600,2023-11-06T15:10:27.953Z
OdwG81AUF6kW1WRCieo4,2570,2023-11-06T14:58:05.726Z
P5vsEdodqY7neSnoYDNB,3871.8,2023-11-06T14:51:37.783Z
lkFgSQIVCCIw31l8b3aG,1990,2023-11-06T14:50:07.290Z
dhLmNcVcrbE7rjPjoGf5,2452.14,2023-11-06T14:48:43.554Z
0ZNGsDr2N2idehk9KR3q,1440,2023-11-06T14:43:02.858Z
6H9rNKIrt6b55a70pf22,4000,2023-11-06T14:37:53.080Z
z28e8ycZ7RoPvmikAd0K,660,2023-11-06T14:30:48.113Z
OyiKEkzEHltdDlj00jAn,800,2023-11-06T14:27:20.857Z
jxW3xOtiHdvck2xNivMf,1520,2023-11-06T14:24:46.542Z
DryZnNDHL1V5O9IequCc,3949,2023-11-06T14:21:57.742Z
uwuXa6VjVVGJy0m33o6b,530.1,2023-11-06T14:10:42.488Z
MBNUKPuM8xWYKx8E2bPZ,165,2023-11-06T13:59:21.012Z
oIR4n8XYEVPYlwH6GaA6,2581.2,2023-11-06T13:57:37.738Z
dbFQy3oUzqIW8l7xQ8vq,5000,2023-11-06T13:51:27.866Z
E26kWFpc4wYkiRDgcePk,390,2023-11-06T13:51:11.428Z
CwOBwmUVVUPvnslrdN8y,2440,2023-11-06T13:48:12.193Z
axheg3TkIfzy2sF6zNq1,1680,2023-11-06T13:47:16.085Z
lIbLjbbt4Qwtj6oWiG9G,33,2023-11-06T13:47:11.845Z
k3ntnvmS3Z5SxjyO4qWU,780,2023-11-06T13:45:31.469Z
dmwo35VXNKJplrynICFF,2597,2023-11-06T13:42:27.114Z
qCf94jmFWGgfIC0w9KuN,615,2023-11-06T13:42:23.126Z
QyjBstCqUNd3ZIyBMFD5,3585,2023-11-06T13:35:45.458Z
FyDoQ8QMfnK3xzPBkgeM,3054.25,2023-11-06T13:33:38.899Z
1b8j4s1lnOEl2fXSnLEx,630,2023-11-06T13:32:58.751Z
ModPNorGPsUfNyyp4uWB,1500,2023-11-06T13:30:33.435Z
Hx4ncPQKHmu4WcuFmRrR,440,2023-11-06T13:27:17.769Z
bmfrhH986n55M5XjrCYJ,11220,2023-11-06T13:25:13.352Z
sKHZHKWJ2z6qO1ssR3m5,3170,2023-11-06T13:22:15.187Z
2LuT1yYqwIwg06XvI0vp,99,2023-11-06T13:17:47.897Z
V6YMglUUMO7AMyiB2O6f,250,2023-11-06T13:11:50.641Z
1vuFkUjNaOKpZUimBIWk,240,2023-11-06T13:00:40.166Z
gg3TfVjwMD5QLhuaxTgx,1195.722,2023-11-06T12:57:52.400Z
04FJIctpjtKPFuFvzJFE,33,2023-11-06T12:53:10.529Z
nzHneCVgouUAHuVft5H2,400,2023-11-06T12:53:09.077Z
4NA0y4X2cFKnrcXDRP08,240,2023-11-06T12:49:21.635Z
98M2saNiutuLobGsDlYy,240,2023-11-06T12:47:59.904Z
qZIXdJCGO1KGOSBCisFN,23166,2023-11-06T12:46:04.479Z
oQfDFQk4JoF4QfyJgooK,550,2023-11-06T12:39:07.497Z
3yYdLc3a56PWtpsCExBK,350,2023-11-06T12:38:58.562Z
BpPrzB3aRRsxodCgwzSe,2556,2023-11-06T12:35:55.131Z
qGupBJXIomTCCQgOsKnm,170,2023-11-06T12:32:34.268Z
P04t48HT1K9g3EYUrgTd,80,2023-11-06T12:30:00.190Z
6ZjK4SyhGbV3Dh7xiEQy,4839,2023-11-06T12:25:28.980Z
JABzrqzR8NsJAQJIMzRi,1170,2023-11-06T12:25:12.910Z
ZhDnhTgLOryIPit6MAR5,99,2023-11-06T12:21:41.234Z
0I5xIdP3mEn6ktJRMvAm,2880,2023-11-06T12:21:05.747Z
fepiGauwH2PhLEVCAGLS,8700,2023-11-06T12:18:12.641Z
UuKakNkIW1jPrTOMtJKV,300,2023-11-06T12:11:09.407Z
OKKaKU11HBgcrAL8hsgL,70,2023-11-06T11:54:58.526Z
wP2zq2mf3YDuihHc0azj,140,2023-11-06T11:52:25.716Z
